id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1197022084079112192,Wed Nov 20 05:21:19 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beyond Cass Sunstein, Hayek is all but blackballed at Harvard, but although Harvard has no space for scholarship on… https://t.co/HO7wJYiD4s",Beyond Cass Sunstein Hayek blackballed Harvard although Harvard space scholarship on…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,11,3,FriedrichHayek,False,,,,
1197021609015402497,Wed Nov 20 05:19:25 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In today’s edition of #NotTheOnion, a #FartGate update: https://t.co/Gmld1sHYnj",In today ’ edition update,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,6,0,deanofdublin,False,"NotTheOnion, FartGate",,Bay Area,
1196989190228963328,Wed Nov 20 03:10:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@yashar I legit thought this was The Onion but #nottheonion,I legit thought The Onion,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,jennyjenjen,,nottheonion,yashar,"San Diego, CA",
1196988133549596673,Wed Nov 20 03:06:24 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CrystalCipriani @Blackamazon Welp, Liza just RT'd an EW article saying that a studio exec suggested Julia Fucking… https://t.co/7MbmNvGNOY",Welp Liza RT 'd EW article saying studio exec suggested Julia Fucking…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,Ajijaakwe,,,"CrystalCipriani, Blackamazon",http://wingssilverwork.com/,
1196955355248549890,Wed Nov 20 00:56:09 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@EvanMcMullin If I hadn’t read this until after the hearing, I would’ve been 50/50 on it being true. #nottheonion?",If I ’ read hearing I would ’ 50/50 true,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,en,0,0,snakebit05,,nottheonion,EvanMcMullin,United States,
1196936321220173824,Tue Nov 19 23:40:31 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the card game uno. 
mattel has actually made a deck of “nonpartisan” uno cards for the holidays by removing the red… https://t.co/xnc9eR0tqn",card game uno mattel actually made deck “ nonpartisan ” uno cards holidays removing red…,"Sentiment(polarity=-0.2, subjectivity=0.25)",-0.2,0.25,en,9,0,iamAtheistGirl,,,,"Bible Belt, ‘Muricah",
1196928147867914240,Tue Nov 19 23:08:02 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",RT @4PawShop: #nottheonion Ohio abortion ban proposal calls for reimplanting ectopic pregnancies https://t.co/qF3dWnjmtb https://t.co/GA5oX…,Ohio abortion ban proposal calls reimplanting ectopic pregnancies,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,hellogadget_st,False,nottheonion,4PawShop,Canada,
1196928037335388160,Tue Nov 19 23:07:36 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#nottheonion Ohio abortion ban proposal calls for reimplanting ectopic pregnancies https://t.co/qF3dWnjmtb… https://t.co/PEZh9ygxxq,Ohio abortion ban proposal calls reimplanting ectopic pregnancies,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,4PawShop,False,nottheonion,,Canada,
1196910735537913858,Tue Nov 19 21:58:51 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Because nothing says Christmas quite like a military helicopter. 2019 White House Christmas ornament courtesy of Lo… https://t.co/5C8BSog4nC,Because nothing says Christmas quite like military helicopter 2019 White House Christmas ornament courtesy Lo…,"Sentiment(polarity=-0.05, subjectivity=0.05)",-0.05,0.05,en,0,0,kmathers62,False,,,"Virginia, USA",
1196894400347090944,Tue Nov 19 20:53:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Confused_Dude and here's some embarrassing news from my home state that I promise is #NotTheOnion. Hopefully Mikey… https://t.co/mSWNPwSiZs,'s embarrassing news home state I promise Hopefully Mikey…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,MisterMojoJack,False,NotTheOnion,Confused_Dude,space,
1196889094904799240,Tue Nov 19 20:32:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Y’all I just saw a #nottheonion article on how Ohio is proposing that along with the abortion ban, they want to re-… https://t.co/2BFECr3bLk",Y ’ I saw article Ohio proposing along abortion ban want re-…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,jmbund,False,nottheonion,,,
1196857342085566464,Tue Nov 19 18:26:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",So this is the official slogan for South Dakota's new anti-meth campaign 🤯 They also paid half a million for the ad… https://t.co/DeqB21OAVI,So official slogan South Dakota 's new anti-meth campaign 🤯 They also paid half million ad…,"Sentiment(polarity=-0.015151515151515152, subjectivity=0.3106060606060606)",-0.015151515151515152,0.3106060606060606,en,0,0,paultower,False,,,California,
1196847343229964288,Tue Nov 19 17:46:57 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KISS is playing a concert to Great White Sharks today because apparently sharks like rock music? #NotTheOnion

https://t.co/ge49906pLO",KISS playing concert Great White Sharks today apparently sharks like rock music,"Sentiment(polarity=0.2833333333333334, subjectivity=0.3666666666666667)",0.2833333333333334,0.3666666666666667,en,0,0,rsteggy,False,NotTheOnion,,"Baltimore, MD",
1196840806621089792,Tue Nov 19 17:20:59 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,SpeakTheEnglish,,NotTheOnion,Akil_N_Awan,Españistan,
1196831066818002946,Tue Nov 19 16:42:17 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",South Dakota’s anti meth campaign adds one more #NotTheOnion hashtag to the Twittersphere #MethWeAreOnIt,South Dakota ’ anti meth campaign adds one hashtag Twittersphere,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,VinceSchianoPR,,"NotTheOnion, MethWeAreOnIt",,"Chicago, IL",
1196827274785492992,Tue Nov 19 16:27:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@lenubienne Another #NotTheOnion 😳 keeping tabs on this one.,Another keeping tabs one,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,serittel,,NotTheOnion,lenubienne,BFN,
1196817824003452929,Tue Nov 19 15:49:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I don't think I could come up with a worse campaign slogan for fighting meth addiction unless I was up on some sort… https://t.co/zJ2oXl9s9J,I n't think I could come worse campaign slogan fighting meth addiction unless I sort…,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,0,LarryCenotto,False,,,"Seattle, WA",
1196817306493603843,Tue Nov 19 15:47:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,ludovicaoi,,NotTheOnion,Akil_N_Awan,Portugal,
1196816936413417474,Tue Nov 19 15:46:08 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","If there was ANYTHING primed for #NotTheOnion, this is it. Did no one in South Dakota's government stop and ask one… https://t.co/Ow8hN4U6N7",If ANYTHING primed Did one South Dakota 's government stop ask one…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,a_c0rnz,False,NotTheOnion,,Beer City USA,
1196812293855567873,Tue Nov 19 15:27:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Only4RM: @SpeakerPelosi An actual headline. #NotTheOnion

Good thing @SpeakerPelosi gave us the answer to decode Trump's insults. #Self…",An actual headline Good thing gave us answer decode Trump 's insults …,"Sentiment(polarity=0.35, subjectivity=0.35000000000000003)",0.35,0.35000000000000003,en,0,3,Cinianwidger1,,NotTheOnion,"Only4RM, SpeakerPelosi, SpeakerPelosi",Pacific Northwest ,
1196812208874889216,Tue Nov 19 15:27:20 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,Akil_N_Awan,,NotTheOnion,Akil_N_Awan,"London / Surrey, UK",
1196795828507156483,Tue Nov 19 14:22:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,tislic1962,,,"djordjepadejski, miodrag_sovilj, avucic",Srbija,
1196792047165956098,Tue Nov 19 14:07:14 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,gatorgirl9497,,NotTheOnion,Akil_N_Awan,Treasure Coast,
1196778194952695811,Tue Nov 19 13:12:11 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,byJenAMiller,,NotTheOnion,Akil_N_Awan,"Audubon, N.J.",
1196777847400083456,Tue Nov 19 13:10:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,dr_birds,,NotTheOnion,Akil_N_Awan,Loafing in a field,
1196774674618834945,Tue Nov 19 12:58:12 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,bamfpants,,NotTheOnion,Akil_N_Awan,"City of London, London",
1196773641121189891,Tue Nov 19 12:54:05 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Akil_N_Awan: In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Incel, &amp; w…",In today 's episode A judge decided return semiautomatic guns man self identifying Incel amp w…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,8,extensions_th,,NotTheOnion,Akil_N_Awan,"Bangkok, Thailand",
1196773101427707904,Tue Nov 19 12:51:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,BoboNovakovic,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196772348810158080,Tue Nov 19 12:48:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In today's episode of #NotTheOnion
A judge decided to return semiautomatic guns to a man self identifying as an Inc… https://t.co/Az0pmtdIcu",In today 's episode A judge decided return semiautomatic guns man self identifying Inc…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,8,Akil_N_Awan,False,NotTheOnion,,"London / Surrey, UK",
1196725195161161729,Tue Nov 19 09:41:35 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mmmmmmmm...this is a real anti-meth campaign #methwereonit #someoneneedstobefired #nottheonion https://t.co/iz4plYvm2f,Mmmmmmmm ... real anti-meth campaign,"Sentiment(polarity=0.2, subjectivity=0.30000000000000004)",0.2,0.30000000000000004,en,0,0,LucasMonkeyBoy,False,"methwereonit, someoneneedstobefired, nottheonion",,"London, England",
1196722683284787200,Tue Nov 19 09:31:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,BPanic19,,,"djordjepadejski, miodrag_sovilj, avucic","Smederevo, Srbija",
1196699400829067264,Tue Nov 19 07:59:05 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,alex_maksic,,,"djordjepadejski, miodrag_sovilj, avucic","Novi Sad, Republic of Serbia",
1196682046023884800,Tue Nov 19 06:50:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,LajavaRoda,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196679428253896705,Tue Nov 19 06:39:43 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,djoca,,,"djordjepadejski, miodrag_sovilj, avucic","Kragujevac, Serbia",
1196678010688032773,Tue Nov 19 06:34:05 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @4PawShop: #nottheonion Fox has filed a trademark application for a TV show called 'OK boomer"" https://t.co/R4kBxvUFy2 https://t.co/GA5o…",Fox filed trademark application TV show called 'OK boomer '',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,2,PokerCenter,False,nottheonion,4PawShop,Germany/Deutschland,
1196678007793975297,Tue Nov 19 06:34:04 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @4PawShop: #nottheonion Fox has filed a trademark application for a TV show called 'OK boomer"" https://t.co/R4kBxvUFy2 https://t.co/GA5o…",Fox filed trademark application TV show called 'OK boomer '',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,2,hellogadget_st,False,nottheonion,4PawShop,Canada,
1196677768274046976,Tue Nov 19 06:33:07 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","#nottheonion Fox has filed a trademark application for a TV show called 'OK boomer"" https://t.co/R4kBxvUFy2… https://t.co/s7gcDfQkbi",Fox filed trademark application TV show called 'OK boomer '',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,2,4PawShop,False,nottheonion,,Canada,
1196675171526086656,Tue Nov 19 06:22:48 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,SPahulja,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196673314892255233,Tue Nov 19 06:15:26 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,Dragana_Nedin,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196662695648538624,Tue Nov 19 05:33:14 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,lobotomos,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196657475744874498,Tue Nov 19 05:12:29 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @therealfitz: This is not a joke #NotTheOnion https://t.co/Cb7EJRPHK3,This joke,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,alanwarms,False,NotTheOnion,therealfitz,Chicago,
1196630523222753280,Tue Nov 19 03:25:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,ivanaedu,,,"djordjepadejski, miodrag_sovilj, avucic","Beograd brate, Srbija",
1196616604957728769,Tue Nov 19 02:30:05 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Well somebody's gotta do it—it may as well be one of the Dakotas.  #NotTheOnion https://t.co/E7wZCLRm7m,Well somebody 's got ta it—it may well one Dakotas,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,TheGuerrillaPol,False,NotTheOnion,,"Detroit, MI",
1196612026711314434,Tue Nov 19 02:11:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@timothypomalley #nottheonion  😆 He was just following his own advice and putting his theory into practice.,He following advice putting theory practice,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,1,0,PaulCat1,,nottheonion,timothypomalley,"Houston, TX",
1196611317798326272,Tue Nov 19 02:09:04 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @4PawShop: #nottheonion Cops put GPS tracker on man’s car, charge him with theft for removing it https://t.co/vfzwBFgvXP https://t.co/GA…",Cops put GPS tracker man ’ car charge theft removing,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,PokerCenter,False,nottheonion,4PawShop,Germany/Deutschland,
1196611313004244992,Tue Nov 19 02:09:03 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RT @4PawShop: #nottheonion Cops put GPS tracker on man’s car, charge him with theft for removing it https://t.co/vfzwBFgvXP https://t.co/GA…",Cops put GPS tracker man ’ car charge theft removing,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,hellogadget_st,False,nottheonion,4PawShop,Canada,
1196611060037369856,Tue Nov 19 02:08:03 +0000 2019,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","#nottheonion Cops put GPS tracker on man’s car, charge him with theft for removing it https://t.co/vfzwBFgvXP… https://t.co/lNypl9ISSS",Cops put GPS tracker man ’ car charge theft removing,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,4PawShop,False,nottheonion,,Canada,
1196600825587499008,Tue Nov 19 01:27:23 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","My thoughts and prayers with the staff writers at @TheOnion during this difficult time for satire.

#NotTheOnion https://t.co/PI2S8RoX1x",My thoughts prayers staff writers difficult time satire,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,8,0,joelwerner,False,NotTheOnion,TheOnion,"Sydney, New South Wales",
1196597858520227845,Tue Nov 19 01:15:35 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The tagline is ""Meth. We're on it.""

#notTheOnion https://t.co/Jtt4HxoCXi",The tagline `` Meth We 're '',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,0,peppermintesse,False,notTheOnion,,WNY,
1196597038022045696,Tue Nov 19 01:12:20 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @therealfitz: This is not a joke #NotTheOnion https://t.co/Cb7EJRPHK3,This joke,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,rudra_banerji,False,NotTheOnion,therealfitz,"Chicago, IL",
1196586603411648512,Tue Nov 19 00:30:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,iskusno,,,"djordjepadejski, miodrag_sovilj, avucic","Novi Sad, Vojvodina, Serbia",
1196584246514765825,Tue Nov 19 00:21:30 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#NotTheOnion

 A new South Dakota anti-meth campaign is earning mixed reviews  https://t.co/7XLO3DVIpr",A new South Dakota anti-meth campaign earning mixed reviews,"Sentiment(polarity=0.06818181818181818, subjectivity=0.3522727272727273)",0.06818181818181818,0.3522727272727273,en,0,0,Vinny_TheBull,False,NotTheOnion,,Indiana....,
1196583691218145280,Tue Nov 19 00:19:18 +0000 2019,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","#nottheonion

“'Meth. We're On It.': What to know about South Dakota's new anti-meth campaign” https://t.co/zYjS1NhREP",“ 'Meth We 're On It What know South Dakota 's new anti-meth campaign ”,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,ajmaus,False,nottheonion,,"Brisbane, Queensland",
1196583217979113472,Tue Nov 19 00:17:25 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump advisory board member: Women should strive to be “handmaidens,” stay out of the workplace… https://t.co/7AZKIW7g28",Trump advisory board member Women strive “ handmaidens ” stay workplace…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,texasnative3,False,,,,
1196578527593877506,Mon Nov 18 23:58:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,nastasija_m,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196573667767005185,Mon Nov 18 23:39:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Definitely #NotTheOnion https://t.co/iSOFHbQMrc,Definitely,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,0,strawman_chan,False,NotTheOnion,,"Tucker, Georgia, USA",
1196573370353143809,Mon Nov 18 23:38:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","This is #NotTheOnion or any sort of parody. Presumably the ad agency knew the double meaning when they produced it,… https://t.co/Qj9JzUeq2f",This sort parody Presumably ad agency knew double meaning produced …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,10,0,jacyreese,False,NotTheOnion,,"New York, NY",
1196566762508226560,Mon Nov 18 23:12:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,BadRamirez,,,"djordjepadejski, miodrag_sovilj, avucic",Tatooine,
1196563340723662852,Mon Nov 18 22:58:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,Bubamar32457375,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196562716514824192,Mon Nov 18 22:55:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,bakazvaka,,,"djordjepadejski, miodrag_sovilj, avucic",,
1196561687878553602,Mon Nov 18 22:51:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @djordjepadejski: Serbian reporter @miodrag_sovilj accused of causing cardiovascular problems to Serbian president @avucic by asking him…,Serbian reporter accused causing cardiovascular problems Serbian president asking him…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,49,belschnikkel,,,"djordjepadejski, miodrag_sovilj, avucic",,
